Tijdstip;I;II;III;IV;V;VI;VII;VIII;IX;X
;m3;m3;m3;m3;m3;m3;m3;m3;m3
2018-05-28 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-29 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-30 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-05-31 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-01 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-02 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-03 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-04 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-05 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-06 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-07 00:00;73495576.94800618;39197641.03893663;31848083.34413601;68595871.8181391;12074483.977267388;12074483.977267388;84147493.60387018;12249262.824667698;5849557.694800618;3450000.0
2018-06-08 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-09 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-10 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-11 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-12 00:00;73491996.28031956;39195731.34950376;31846531.721471805;68592529.86163157;12074066.232703947;12074066.232703947;84145464.55884774;12248666.046719925;5849199.628031954;3450000.0
2018-06-13 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-14 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-15 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
2018-06-16 00:00;73366510.78991596;39128805.75462185;31792154.675630253;68475410.07058825;12059426.25882353;12059426.25882353;84074356.11428572;12227751.798319329;5836651.078991597;3450000.0
2018-06-17 00:00;73400067.77374293;39146702.81266289;31806696.035288602;68506729.92216006;12063341.240270007;12063341.240270007;84093371.73845433;12233344.628957154;5840006.777374293;3450000.0
2018-06-18 00:00;73441862.75219667;39168993.46783822;31824807.192618553;68545738.56871688;12068217.32108961;12068217.32108961;84117055.5595781;12240310.458699444;5844186.275219666;3450000.0
2018-06-19 00:00;73476441.0042975;39187435.202292;31839791.10186225;68578011.604011;12072251.450501375;12072251.450501375;84136649.90243526;12246073.50071625;5847644.10042975;3450000.0
2018-06-20 00:00;73446573.4295291;39171505.82908218;31826848.486129276;68550135.20089382;12068766.900111727;12068766.900111727;84119724.94339983;12241095.571588183;5844657.34295291;3450000.0
2018-06-21 00:00;73391859.17742826;39142324.894628406;31803138.976885576;68499068.56559971;12062383.570699964;12062383.570699964;84088720.20054267;12231976.529571375;5839185.917742826;3450000.0
2018-06-22 00:00;73297973.55425471;39092252.56226918;31762455.206843708;68411441.98397106;12051430.247996382;12051430.247996382;84035518.347411;12216328.925709119;5829797.355425472;3450000.0
2018-06-23 00:00;73184676.81475891;39031827.63453809;31713359.9530622;68305698.36044165;12038212.295055207;12038212.295055207;83971316.86169672;12197446.135793153;5818467.681475892;3450000.0
2018-06-24 00:00;73225756.09017001;39053736.581424005;31731160.972407002;68344039.01749201;12043004.877186501;12043004.877186501;83994595.117763;12204292.681695001;5822575.609017001;3450000.0
2018-06-25 00:00;73240645.46832128;39061677.583104685;31737613.036272556;68357935.77043319;12044741.971304148;12044741.971304148;84003032.43204872;12206774.244720213;5824064.5468321275;3450000.0
2018-06-26 00:00;73271653.16580027;39078215.02176014;31751049.705180116;68386876.28808025;12048359.53601003;12048359.53601003;84020603.46062015;12211942.194300044;5827165.316580026;3450000.0
2018-06-27 00:00;73352463.48512799;39121313.85873493;31786067.51022213;68462299.25278613;12057787.406598266;12057787.406598266;84066395.97490586;12225410.580854665;5835246.3485127995;3450000.0
2018-06-28 00:00;73383662.67840531;39137953.42848283;31799587.1606423;68491418.49984495;12061427.31248062;12061427.31248062;84084075.517763;12230610.446400885;5838366.267840531;3450000.0
2018-06-29 00:00;73456303.31706077;39176695.102432415;31831064.770726334;68559216.42925672;12069902.05365709;12069902.05365709;84125238.54633443;12242717.219510129;5845630.331706077;3450000.0
2018-06-30 00:00;73500000.0;39200000.0;31850000.000000004;68600000.0;12075000.0;12075000.0;84150000.0;12250000.0;5850000.0;3450000.0
