# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   RH
# 
  323,20030311,    6,    6
  323,20030311,    7,    4
  323,20030311,    8,   19
  323,20030311,    9,   11
  323,20030311,   10,    3
  323,20030311,   11,    1
  323,20030311,   12,    5
  323,20030311,   13,    5
  323,20030311,   14,    6
  323,20030311,   15,    4
  323,20030311,   16,    3
  323,20030311,   17,    1
  323,20030311,   18,    1
  323,20030311,   19,    1
  323,20030311,   20,   -1
  323,20030311,   21,    0
  323,20030311,   22,    0
  323,20030311,   23,    0
  323,20030311,   24,    0
  323,20030312,    1,    0
  323,20030312,    2,    0
  323,20030312,    3,    0
  323,20030312,    4,    0
  323,20030312,    5,    0
  323,20030312,    6,    0
  323,20030312,    7,    0
  323,20030312,    8,    0
  323,20030312,    9,    0
  323,20030312,   10,    0
  323,20030312,   11,    0
  323,20030312,   12,    2
  323,20030312,   13,    0
  323,20030312,   14,    0
  323,20030312,   15,    0
  323,20030312,   16,    0
  323,20030312,   17,    0
  323,20030312,   18,    0
  323,20030312,   19,    0
  323,20030312,   20,    0
  323,20030312,   21,    0
  323,20030312,   22,    0
  323,20030312,   23,    0
  323,20030312,   24,    0
  323,20030313,    1,    0
  323,20030313,    2,    0
  323,20030313,    3,    0
  323,20030313,    4,    0
  323,20030313,    5,    0
  323,20030313,    6,    0
  323,20030313,    7,    0
  323,20030313,    8,    0
  323,20030313,    9,    0
  323,20030313,   10,    0
  323,20030313,   11,    0
  323,20030313,   12,    0
  323,20030313,   13,    0
  323,20030313,   14,    0
  323,20030313,   15,    0
  323,20030313,   16,    0
  323,20030313,   17,    0
  323,20030313,   18,    0
  323,20030313,   19,    0
  323,20030313,   20,    0
  323,20030313,   21,    0
  323,20030313,   22,    0
  323,20030313,   23,    0
  323,20030313,   24,    0
  323,20030314,    1,    0
  323,20030314,    2,    0
  323,20030314,    3,    0
  323,20030314,    4,    0
  323,20030314,    5,    0
  323,20030314,    6,    0
  323,20030314,    7,    0
  323,20030314,    8,    0
  323,20030314,    9,    0
  323,20030314,   10,    0
  323,20030314,   11,    0
  323,20030314,   12,    0
  323,20030314,   13,    0
  323,20030314,   14,    0
  323,20030314,   15,    0
  323,20030314,   16,    0
  323,20030314,   17,    0
  323,20030314,   18,    0
  323,20030314,   19,    0
  323,20030314,   20,    0
  323,20030314,   21,    0
  323,20030314,   22,    0
  323,20030314,   23,    0
  323,20030314,   24,    0
  323,20030315,    1,    0
  323,20030315,    2,    0
  323,20030315,    3,    0
  323,20030315,    4,    0
  323,20030315,    5,    0
  323,20030315,    6,    0
  323,20030315,    7,    0
  323,20030315,    8,    0
  323,20030315,    9,    0
  323,20030315,   10,    0
  323,20030315,   11,    0
  323,20030315,   12,    0
  323,20030315,   13,    0
  323,20030315,   14,    0
  323,20030315,   15,    0
  323,20030315,   16,    0
  323,20030315,   17,    0
  323,20030315,   18,    0
  323,20030315,   19,    0
  323,20030315,   20,    0
  323,20030315,   21,    0
  323,20030315,   22,    0
  323,20030315,   23,    0
  323,20030315,   24,    0
  323,20030316,    1,    0
  323,20030316,    2,    0
  323,20030316,    3,    0
  323,20030316,    4,    0
  323,20030316,    5,    0
  323,20030316,    6,    0
  323,20030316,    7,    0
  323,20030316,    8,    0
  323,20030316,    9,    0
  323,20030316,   10,    0
  323,20030316,   11,    0
  323,20030316,   12,    0
  323,20030316,   13,    0
  323,20030316,   14,    0
  323,20030316,   15,    0
  323,20030316,   16,    0
  323,20030316,   17,    0
  323,20030316,   18,    0
  323,20030316,   19,    0
  323,20030316,   20,    0
  323,20030316,   21,    0
  323,20030316,   22,    0
  323,20030316,   23,    0
  323,20030316,   24,    0
  323,20030317,    1,    0
  323,20030317,    2,    0
  323,20030317,    3,    0
  323,20030317,    4,    0
  323,20030317,    5,    0
  323,20030317,    6,    0
  323,20030317,    7,    0
  323,20030317,    8,    0
  323,20030317,    9,    0
  323,20030317,   10,    0
  323,20030317,   11,    0
  323,20030317,   12,    0
  323,20030317,   13,    0
  323,20030317,   14,    0
  323,20030317,   15,    0
  323,20030317,   16,    0
  323,20030317,   17,    0
  323,20030317,   18,    0
  323,20030317,   19,    0
  323,20030317,   20,    0
  323,20030317,   21,    0
  323,20030317,   22,    0
  323,20030317,   23,    0
  323,20030317,   24,    0
  323,20030318,    1,    0
  323,20030318,    2,    0
  323,20030318,    3,    0
  323,20030318,    4,    0
  323,20030318,    5,    0
  323,20030318,    6,    0
  323,20030318,    7,    0
  323,20030318,    8,    0
  323,20030318,    9,    0
  323,20030318,   10,    0
  323,20030318,   11,    0
  323,20030318,   12,    0
  323,20030318,   13,    0
  323,20030318,   14,    0
  323,20030318,   15,    0
  323,20030318,   16,    0
  323,20030318,   17,    0
  323,20030318,   18,    0
  323,20030318,   19,    0
  323,20030318,   20,    0
  323,20030318,   21,    0
  323,20030318,   22,    0
  323,20030318,   23,    0
  323,20030318,   24,    0
  323,20030319,    1,    0
  323,20030319,    2,    0
  323,20030319,    3,    0
  323,20030319,    4,    0
  323,20030319,    5,    0
  323,20030319,    6,    0
  323,20030319,    7,    0
  323,20030319,    8,    0
  323,20030319,    9,    0
  323,20030319,   10,    0
  323,20030319,   11,    0
  323,20030319,   12,    0
  323,20030319,   13,    0
  323,20030319,   14,    0
  323,20030319,   15,    0
  323,20030319,   16,    0
  323,20030319,   17,    0
  323,20030319,   18,    0
  323,20030319,   19,    0
  323,20030319,   20,    0
  323,20030319,   21,    0
  323,20030319,   22,    0
  323,20030319,   23,    0
  323,20030319,   24,    0
  323,20030320,    1,    0
  323,20030320,    2,    0
  323,20030320,    3,    0
  323,20030320,    4,    0
  323,20030320,    5,    0
  323,20030320,    6,    0
  323,20030320,    7,    0
  323,20030320,    8,    0
  323,20030320,    9,    0
  323,20030320,   10,    0
  323,20030320,   11,    0
  323,20030320,   12,    0
  323,20030320,   13,    0
  323,20030320,   14,    0
  323,20030320,   15,    0
  323,20030320,   16,    0
  323,20030320,   17,    0
  323,20030320,   18,    0
  323,20030320,   19,    0
  323,20030320,   20,    0
  323,20030320,   21,    0
  323,20030320,   22,    0
  323,20030320,   23,    0
  323,20030320,   24,    0
  323,20030321,    1,    0
  323,20030321,    2,    0
  323,20030321,    3,    0
  323,20030321,    4,    0
  323,20030321,    5,    0
  323,20030321,    6,    0
  323,20030321,    7,    0
  323,20030321,    8,    0
  323,20030321,    9,    0
  323,20030321,   10,    0
  323,20030321,   11,    0
  323,20030321,   12,    0
  323,20030321,   13,    0
  323,20030321,   14,    0
  323,20030321,   15,    0
  323,20030321,   16,    0
  323,20030321,   17,    0
  323,20030321,   18,    0
  323,20030321,   19,    0
  323,20030321,   20,    0
  323,20030321,   21,    0
  323,20030321,   22,    0
  323,20030321,   23,    0
  323,20030321,   24,    0
  323,20030322,    1,    0
  323,20030322,    2,    0
  323,20030322,    3,    0
  323,20030322,    4,    0
  323,20030322,    5,    0
  323,20030322,    6,    0
  323,20030322,    7,    0
  323,20030322,    8,    0
  323,20030322,    9,    0
  323,20030322,   10,    0
  323,20030322,   11,    0
  323,20030322,   12,    0
  323,20030322,   13,    0
  323,20030322,   14,    0
  323,20030322,   15,    0
  323,20030322,   16,    0
  323,20030322,   17,    0
  323,20030322,   18,    0
  323,20030322,   19,    0
  323,20030322,   20,    0
  323,20030322,   21,    0
  323,20030322,   22,    0
  323,20030322,   23,    0
  323,20030322,   24,    0
  323,20030323,    1,    0
  323,20030323,    2,    0
  323,20030323,    3,    0
  323,20030323,    4,    0
  323,20030323,    5,    0
  323,20030323,    6,    0
  323,20030323,    7,    0
  323,20030323,    8,    0
  323,20030323,    9,    0
  323,20030323,   10,    0
  323,20030323,   11,    0
  323,20030323,   12,    0
  323,20030323,   13,    0
  323,20030323,   14,    0
  323,20030323,   15,    0
  323,20030323,   16,    0
  323,20030323,   17,    0
  323,20030323,   18,    0
  323,20030323,   19,    0
  323,20030323,   20,    0
  323,20030323,   21,    0
  323,20030323,   22,    0
  323,20030323,   23,    0
  323,20030323,   24,    0
  323,20030324,    1,    0
  323,20030324,    2,    0
  323,20030324,    3,    0
  323,20030324,    4,    0
  323,20030324,    5,    0
  323,20030324,    6,    0
  323,20030324,    7,    0
  323,20030324,    8,    0
  323,20030324,    9,    0
  323,20030324,   10,    0
  323,20030324,   11,    0
  323,20030324,   12,    0
  323,20030324,   13,    0
  323,20030324,   14,    0
  323,20030324,   15,    0
  323,20030324,   16,    0
  323,20030324,   17,    0
  323,20030324,   18,    0
  323,20030324,   19,    0
  323,20030324,   20,    0
  323,20030324,   21,    0
  323,20030324,   22,    0
  323,20030324,   23,    0
  323,20030324,   24,    0
  323,20030325,    1,    0
  323,20030325,    2,    0
  323,20030325,    3,    0
  323,20030325,    4,    0
  323,20030325,    5,    0
  323,20030325,    6,    0
  323,20030325,    7,    0
  323,20030325,    8,    0
  323,20030325,    9,    0
  323,20030325,   10,    0
  323,20030325,   11,    0
  323,20030325,   12,    0
  323,20030325,   13,    0
  323,20030325,   14,    0
  323,20030325,   15,    0
  323,20030325,   16,    0
  323,20030325,   17,    0
  323,20030325,   18,    0
  323,20030325,   19,    0
  323,20030325,   20,    0
  323,20030325,   21,    0
  323,20030325,   22,    0
  323,20030325,   23,    0
  323,20030325,   24,    0
  323,20030326,    1,    0
  323,20030326,    2,    0
  323,20030326,    3,    0
  323,20030326,    4,    0
  323,20030326,    5,    0
  323,20030326,    6,    0
  323,20030326,    7,    0
  323,20030326,    8,    0
  323,20030326,    9,    0
  323,20030326,   10,    0
  323,20030326,   11,    0
  323,20030326,   12,    0
  323,20030326,   13,    0
  323,20030326,   14,    0
  323,20030326,   15,    0
  323,20030326,   16,    0
  323,20030326,   17,    0
  323,20030326,   18,    0
  323,20030326,   19,    0
  323,20030326,   20,    0
  323,20030326,   21,    0
  323,20030326,   22,    0
  323,20030326,   23,    0
  323,20030326,   24,    0
  323,20030327,    1,    0
  323,20030327,    2,    0
  323,20030327,    3,    0
  323,20030327,    4,    0
  323,20030327,    5,    0
  323,20030327,    6,    0
  323,20030327,    7,    0
  323,20030327,    8,    0
  323,20030327,    9,    0
  323,20030327,   10,    0
  323,20030327,   11,    0
  323,20030327,   12,    0
  323,20030327,   13,    0
  323,20030327,   14,    0
  323,20030327,   15,    0
  323,20030327,   16,    0
  323,20030327,   17,    0
  323,20030327,   18,    0
  323,20030327,   19,    0
  323,20030327,   20,    0
  323,20030327,   21,    0
  323,20030327,   22,    0
  323,20030327,   23,    0
  323,20030327,   24,    0
  323,20030328,    1,    0
  323,20030328,    2,    0
  323,20030328,    3,    0
  323,20030328,    4,    0
  323,20030328,    5,    0
  323,20030328,    6,    0
  323,20030328,    7,    0
  323,20030328,    8,    0
  323,20030328,    9,    0
  323,20030328,   10,    0
  323,20030328,   11,    0
  323,20030328,   12,    0
  323,20030328,   13,    0
  323,20030328,   14,    0
  323,20030328,   15,    0
  323,20030328,   16,    0
  323,20030328,   17,    0
  323,20030328,   18,    0
  323,20030328,   19,    0
  323,20030328,   20,    0
  323,20030328,   21,    0
  323,20030328,   22,    0
  323,20030328,   23,    0
  323,20030328,   24,    0
  323,20030329,    1,    0
  323,20030329,    2,    0
  323,20030329,    3,    0
  323,20030329,    4,    0
  323,20030329,    5,    0
  323,20030329,    6,    0
  323,20030329,    7,    0
  323,20030329,    8,    0
  323,20030329,    9,    0
  323,20030329,   10,    0
  323,20030329,   11,    0
  323,20030329,   12,    0
  323,20030329,   13,    0
  323,20030329,   14,    0
  323,20030329,   15,    0
  323,20030329,   16,    0
  323,20030329,   17,    0
  323,20030329,   18,    0
  323,20030329,   19,    0
  323,20030329,   20,    0
  323,20030329,   21,    0
  323,20030329,   22,    0
  323,20030329,   23,    0
  323,20030329,   24,    0
  323,20030330,    1,    0
  323,20030330,    2,    0
  323,20030330,    3,    0
  323,20030330,    4,    0
  323,20030330,    5,    0
  323,20030330,    6,    0
  323,20030330,    7,    0
  323,20030330,    8,    0
  323,20030330,    9,    0
  323,20030330,   10,    0
  323,20030330,   11,    0
  323,20030330,   12,    0
  323,20030330,   13,    0
  323,20030330,   14,    0
  323,20030330,   15,    0
  323,20030330,   16,    0
  323,20030330,   17,    0
  323,20030330,   18,    0
  323,20030330,   19,    0
  323,20030330,   20,    0
  323,20030330,   21,    0
  323,20030330,   22,    0
  323,20030330,   23,    0
  323,20030330,   24,    0
  323,20030331,    1,    0
  323,20030331,    2,    0
  323,20030331,    3,    0
  323,20030331,    4,    0
  323,20030331,    5,    0
  323,20030331,    6,    0
  323,20030331,    7,    0
  323,20030331,    8,    0
  323,20030331,    9,    0
  323,20030331,   10,    0
  323,20030331,   11,    0
  323,20030331,   12,    0
  323,20030331,   13,    0
  323,20030331,   14,    0
  323,20030331,   15,    0
  323,20030331,   16,    0
  323,20030331,   17,    0
  323,20030331,   18,    0
  323,20030331,   19,    0
  323,20030331,   20,    0
  323,20030331,   21,    0
  323,20030331,   22,    0
  323,20030331,   23,    0
  323,20030331,   24,    0
  323,20030401,    1,    0
  323,20030401,    2,    0
  323,20030401,    3,    0
  323,20030401,    4,    0
  323,20030401,    5,    0
  323,20030401,    6,    0
  323,20030401,    7,    0
  323,20030401,    8,    0
  323,20030401,    9,    0
  323,20030401,   10,    0
  323,20030401,   11,    0
  323,20030401,   12,    0
  323,20030401,   13,    0
  323,20030401,   14,   -1
  323,20030401,   15,   17
  323,20030401,   16,   18
  323,20030401,   17,   28
  323,20030401,   18,   28
  323,20030401,   19,   18
  323,20030401,   20,   -1
  323,20030401,   21,    7
  323,20030401,   22,    0
  323,20030401,   23,    0
  323,20030401,   24,    0
  323,20030402,    1,    0
  323,20030402,    2,    0
  323,20030402,    3,    0
  323,20030402,    4,    0
  323,20030402,    5,    0
  323,20030402,    6,    1
  323,20030402,    7,   12
  323,20030402,    8,    3
  323,20030402,    9,   -1
  323,20030402,   10,    8
  323,20030402,   11,    7
  323,20030402,   12,    1
  323,20030402,   13,    0
  323,20030402,   14,    0
  323,20030402,   15,    0
  323,20030402,   16,    7
  323,20030402,   17,    0
  323,20030402,   18,    1
  323,20030402,   19,    0
  323,20030402,   20,    0
  323,20030402,   21,    0
  323,20030402,   22,    0
  323,20030402,   23,    0
  323,20030402,   24,   -1
  323,20030403,    1,    0
  323,20030403,    2,    0
  323,20030403,    3,   -1
  323,20030403,    4,    0
  323,20030403,    5,    0
  323,20030403,    6,    3
  323,20030403,    7,   -1
  323,20030403,    8,    0
  323,20030403,    9,    1
  323,20030403,   10,   -1
  323,20030403,   11,   -1
  323,20030403,   12,    0
  323,20030403,   13,    0
  323,20030403,   14,    0
  323,20030403,   15,    0
  323,20030403,   16,    0
  323,20030403,   17,    0
  323,20030403,   18,    0
  323,20030403,   19,    0
  323,20030403,   20,    0
  323,20030403,   21,    0
  323,20030403,   22,    0
  323,20030403,   23,    0
  323,20030403,   24,    0
  323,20030404,    1,    0
  323,20030404,    2,    0
  323,20030404,    3,    0
  323,20030404,    4,    0
  323,20030404,    5,    0
  323,20030404,    6,    0
  323,20030404,    7,    0
  323,20030404,    8,    0
  323,20030404,    9,    0
  323,20030404,   10,    0
  323,20030404,   11,    0
  323,20030404,   12,    0
  323,20030404,   13,    0
  323,20030404,   14,    0
  323,20030404,   15,    0
  323,20030404,   16,    0
  323,20030404,   17,    0
  323,20030404,   18,    0
  323,20030404,   19,    0
  323,20030404,   20,    0
  323,20030404,   21,    0
  323,20030404,   22,    0
  323,20030404,   23,    0
  323,20030404,   24,    0
  323,20030405,    1,    0
  323,20030405,    2,    0
  323,20030405,    3,    0
  323,20030405,    4,    0
  323,20030405,    5,    0
  323,20030405,    6,    0
  323,20030405,    7,    0
  323,20030405,    8,    0
  323,20030405,    9,    0
  323,20030405,   10,    0
  323,20030405,   11,    0
  323,20030405,   12,    0
  323,20030405,   13,    0
  323,20030405,   14,    0
  323,20030405,   15,    0
  323,20030405,   16,    0
  323,20030405,   17,    0
  323,20030405,   18,    0
  323,20030405,   19,    0
  323,20030405,   20,    0
  323,20030405,   21,    0
  323,20030405,   22,    0
  323,20030405,   23,    0
  323,20030405,   24,    0
  323,20030406,    1,    0
  323,20030406,    2,    0
  323,20030406,    3,    0
  323,20030406,    4,    0
  323,20030406,    5,    0
  323,20030406,    6,    0
  323,20030406,    7,    0
  323,20030406,    8,    0
  323,20030406,    9,    0
  323,20030406,   10,    0
  323,20030406,   11,    0
  323,20030406,   12,    0
  323,20030406,   13,    0
