Scen_NR;I. Krammer-Volkerak Oost;II. Krammer-Volkerak Midden;III. Krammer-Volkerak Ingang Eendracht;IV. Krammer-Volkerak West ;V. Eendracht Noord;VI. Eendracht Zuid;VII. Zoommeer;VIII. Zoommeer Zuid;IX. Bathse Spuikanaal;X. Voorhaven Kramersluizen;Volkerak-Zoommeer
NR;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l
26;517.6324462890625;567.2925415039062;605.9532470703125;648.7631225585938;603.6696166992188;608.5678100585938;658.1325073242188;668.2864990234375;678.0918579101562;1083.3458251953125;587.1766967773438
27;521.0201416015625;570.883544921875;609.6625366210938;652.5379028320312;607.83984375;612.0165405273438;662.6414794921875;672.4369506835938;682.6300659179688;1087.178955078125;591.5426635742188
28;517.6324462890625;567.2925415039062;605.9532470703125;648.7631225585938;603.6696166992188;608.5678100585938;658.1325073242188;668.2864990234375;678.0918579101562;1083.3458251953125;587.1766967773438
29;560.4631958007812;614.7559814453125;656.9392700195312;702.351318359375;702.6151733398438;778.8392944335938;864.1951904296875;884.395751953125;890.5455932617188;1136.43212890625;678.1856079101562
30;556.7913818359375;610.8660278320312;652.923095703125;698.262451171875;697.7886352539062;775.32275390625;859.7462768554688;879.7915649414062;885.3018188476562;1132.2716064453125;673.1664428710938
31;560.4631958007812;614.7559814453125;656.9392700195312;702.351318359375;702.6151733398438;778.8392944335938;864.1951904296875;884.395751953125;890.5455932617188;1136.43212890625;678.1856079101562
32;556.7913818359375;610.8660278320312;652.923095703125;698.262451171875;697.7886352539062;775.32275390625;859.7462768554688;879.7915649414062;885.3018188476562;1132.2716064453125;673.1664428710938
33;521.9224243164062;571.7548828125;610.482177734375;653.2881469726562;608.8148193359375;613.5728149414062;664.0603637695312;673.9282836914062;684.1856079101562;1085.5059814453125;592.4302368164062
34;518.5482177734375;568.178955078125;606.7884521484375;649.5289916992188;604.628173828125;610.1566162109375;659.5445556640625;669.9033203125;679.6287841796875;1081.6805419921875;588.0736694335938
35;521.9224243164062;571.7548828125;610.482177734375;653.2881469726562;608.8148193359375;613.5728149414062;664.0603637695312;673.9282836914062;684.1856079101562;1085.5059814453125;592.4302368164062
36;518.5482177734375;568.178955078125;606.7884521484375;649.5289916992188;604.628173828125;610.1566162109375;659.5445556640625;669.9033203125;679.6287841796875;1081.6805419921875;588.0736694335938
37;561.3657836914062;615.6285400390625;657.7610473632812;703.1028442382812;703.8106689453125;780.57275390625;865.921142578125;886.0919189453125;892.1007080078125;1134.75830078125;679.22412109375
38;557.7072143554688;611.75341796875;653.76025390625;699.0294189453125;698.9907836914062;777.0433959960938;861.4553833007812;881.470703125;886.837158203125;1130.605224609375;674.2111206054688
39;561.3657836914062;615.6285400390625;657.7610473632812;703.1028442382812;703.8106689453125;780.57275390625;865.921142578125;886.0919189453125;892.1007080078125;1134.75830078125;679.22412109375
40;557.7072143554688;611.75341796875;653.76025390625;699.0294189453125;698.9907836914062;777.0433959960938;861.4553833007812;881.470703125;886.837158203125;1130.605224609375;674.2111206054688
41;522.66845703125;572.682373046875;611.6324462890625;654.7964477539062;609.953857421875;615.2730712890625;665.541259765625;675.6158447265625;685.8002319335938;1080.33154296875;593.6497192382812
42;519.2836303710938;569.0904541015625;607.9186401367188;651.0133666992188;605.7783813476562;611.8598022460938;660.9976196289062;671.5552978515625;681.2032470703125;1076.495361328125;589.2747192382812
43;522.66845703125;572.682373046875;611.6324462890625;654.7964477539062;609.953857421875;615.2730712890625;665.541259765625;675.6158447265625;685.8002319335938;1080.33154296875;593.6497192382812
44;519.2836303710938;569.0904541015625;607.9186401367188;651.0133666992188;605.7783813476562;611.8598022460938;660.9976196289062;671.5552978515625;681.2032470703125;1076.495361328125;589.2747192382812
45;562.1075439453125;616.5508422851562;658.9050903320312;704.6058959960938;704.6900024414062;782.3665771484375;867.6982421875;887.8394775390625;893.700439453125;1129.5792236328125;680.338623046875
