DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
757,19530508,    0,     ,
757,19530509,    0,     ,
757,19530510,    0,     ,
757,19530511,    0,     ,
757,19530512,    0,     ,
757,19530513,    0,     ,
757,19530514,    0,     ,
757,19530515,   34,     ,
757,19530516,   19,     ,
757,19530517,    0,     ,
757,19530518,    0,     ,
757,19530519,    0,     ,
757,19530520,    0,     ,
757,19530521,    0,     ,
757,19530522,    0,     ,
757,19530523,    0,     ,
757,19530524,    0,     ,
757,19530525,    0,     ,
757,19530526,    0,     ,
757,19530527,   70,     ,
757,19530528,   45,     ,
757,19530529,    0,     ,
757,19530530,   15,     ,
757,19530531,   60,     ,
757,19530601,   16,     ,
757,19530602,  100,     ,
757,19530603,  163,     ,
757,19530604,    8,     ,
757,19530605,    0,     ,
757,19530606,    0,     ,
757,19530607,    0,     ,
757,19530608,    0,     ,
757,19530609,    0,     ,
757,19530610,    0,     ,
757,19530611,   16,     ,
757,19530612,    0,     ,
757,19530613,    0,     ,
757,19530614,   52,     ,
757,19530615,   90,     ,
757,19530616,    0,     ,
757,19530617,    0,     ,
757,19530618,   16,     ,
757,19530619,   44,     ,
757,19530620,    0,     ,
757,19530621,    5,     ,
757,19530622,   16,     ,
757,19530623,   78,     ,
757,19530624,    0,     ,
757,19530625,   98,     ,
757,19530626,    0,     ,
757,19530627,    0,     ,
757,19530628,    0,     ,
757,19530629,    0,     ,
757,19530630,    0,     ,
757,19530701,    0,     ,
757,19530702,   40,     ,
757,19530703,   70,     ,
757,19530704,    0,     ,
757,19530705,    0,     ,
757,19530706,    0,     ,
757,19530707,    0,     ,
757,19530708,    0,     ,
757,19530709,    0,     ,
757,19530710,   74,     ,
757,19530711,    0,     ,
757,19530712,   17,     ,
757,19530713,   45,     ,
757,19530714,  130,     ,
757,19530715,   35,     ,
757,19530716,   60,     ,
757,19530717,   10,     ,
757,19530718,   63,     ,
757,19530719,    0,     ,
757,19530720,   43,     ,
757,19530721,    0,     ,
757,19530722,    0,     ,
757,19530723,    0,     ,
757,19530724,    0,     ,
757,19530725,    0,     ,
757,19530726,    0,     ,
757,19530727,    0,     ,
757,19530728,   52,     ,
757,19530729,    0,     ,
757,19530730,   28,     ,
757,19530731,    0,     ,
757,19530801,  265,     ,
757,19530802,    0,     ,
757,19530803,    0,     ,
757,19530804,    0,     ,
757,19530805,    0,     ,
757,19530806,    0,     ,
757,19530807,    0,     ,
757,19530808,    0,     ,
757,19530809,    0,     ,
757,19530810,    0,     ,
757,19530811,    0,     ,
757,19530812,    0,     ,
757,19530813,    0,     ,
757,19530814,    0,     ,
757,19530815,    0,     ,
757,19530816,   54,     ,
757,19530817,    0,     ,
757,19530818,    0,     ,
757,19530819,    0,     ,
757,19530820,    0,     ,
757,19530821,   95,     ,
757,19530822,  150,     ,
757,19530823,  120,     ,
757,19530824,   78,     ,
757,19530825,  215,     ,
757,19530826,   35,     ,
757,19530827,    0,     ,
757,19530828,    0,     ,
757,19530829,    0,     ,
757,19530830,   50,     ,
757,19530831,    0,     ,
757,19530901,    0,     ,
757,19530902,    0,     ,
757,19530903,   20,     ,
757,19530904,    0,     ,
757,19530905,    0,     ,
757,19530906,    0,     ,
757,19530907,    0,     ,
757,19530908,    0,     ,
757,19530909,    0,     ,
757,19530910,   25,     ,
757,19530911,   29,     ,
757,19530912,    0,     ,
757,19530913,    0,     ,
757,19530914,    0,     ,
757,19530915,    0,     ,
757,19530916,    0,     ,
757,19530917,   91,     ,
757,19530918,   80,     ,
757,19530919,    0,     ,
757,19530920,    0,     ,
757,19530921,   15,     ,
757,19530922,   41,     ,
757,19530923,  125,     ,
757,19530924,  138,     ,
757,19530925,    0,     ,
757,19530926,    0,     ,
757,19530927,    0,     ,
757,19530928,    0,     ,
757,19530929,    0,     ,
757,19530930,    0,     ,
757,19531001,    0,     ,
757,19531002,    0,     ,
757,19531003,    2,     ,
757,19531004,    1,     ,
757,19531005,    0,     ,
757,19531006,    0,     ,
757,19531007,    7,     ,
757,19531008,    0,     ,
757,19531009,    1,     ,
757,19531010,    0,     ,
757,19531011,    0,     ,
757,19531012,    0,     ,
757,19531013,    0,     ,
757,19531014,    2,     ,
757,19531015,    1,     ,
757,19531016,    0,     ,
757,19531017,    1,     ,
757,19531018,    0,     ,
757,19531019,    1,     ,
757,19531020,    0,     ,
757,19531021,    0,     ,
757,19531022,    0,     ,
757,19531023,    0,     ,
757,19531024,    0,     ,
757,19531025,    0,     ,
757,19531026,    0,     ,
757,19531027,    2,     ,
757,19531028,    3,     ,
757,19531029,    0,     ,
757,19531030,    0,     ,
757,19531031,   18,     ,
757,19531101,   18,     ,
757,19531102,   30,     ,
757,19531103,   20,     ,
757,19531104,   28,     ,
757,19531105,    9,     ,
757,19531106,   11,     ,
757,19531107,    8,     ,
757,19531108,    0,     ,
757,19531109,    2,     ,
757,19531110,    6,     ,
757,19531111,    0,     ,
757,19531112,    0,     ,
757,19531113,    0,     ,
757,19531114,   16,     ,
757,19531115,    5,     ,
757,19531116,    0,     ,
757,19531117,    0,     ,
757,19531118,    0,     ,
757,19531119,    0,     ,
757,19531120,    0,     ,
757,19531121,    0,     ,
757,19531122,    0,     ,
757,19531123,    0,     ,
757,19531124,    0,     ,
757,19531125,    0,     ,
757,19531126,   24,     ,
757,19531127,    0,     ,
757,19531128,    0,     ,
757,19531129,    0,     ,
757,19531130,    0,     ,
757,19531201,    0,     ,
757,19531202,    0,     ,
757,19531203,    0,     ,
757,19531204,    7,     ,
757,19531205,    0,     ,
757,19531206,    2,     ,
757,19531207,    0,     ,
757,19531208,    0,     ,
757,19531209,    0,     ,
757,19531210,   79,     ,
757,19531211,    0,     ,
757,19531212,    0,     ,
757,19531213,    0,     ,
757,19531214,    0,     ,
757,19531215,    2,     ,
757,19531216,    0,     ,
757,19531217,    0,     ,
757,19531218,    0,     ,
757,19531219,   32,     ,
757,19531220,   54,     ,
757,19531221,    0,     ,
757,19531222,    0,     ,
757,19531223,   11,     ,
757,19531224,    0,     ,
757,19531225,   27,     ,
757,19531226,   50,     ,
757,19531227,   45,     ,
757,19531228,   12,     ,
757,19531229,   96,     ,
757,19531230,    0,     ,
757,19531231,    0,     ,
757,19540101,    0,     ,
757,19540102,    0,     ,
757,19540103,   34,     ,
757,19540104,    6,     ,
757,19540105,    0,     ,
757,19540106,    0,     ,
757,19540107,    3,     ,
757,19540108,    0,     ,
757,19540109,    0,     ,
757,19540110,   74,     ,
757,19540111,   34,     ,
757,19540112,    9,     ,
757,19540113,    4,     ,
757,19540114,  131,     ,
757,19540115,   44,     ,
757,19540116,    3,     ,
757,19540117,    0,     ,
757,19540118,    0,     ,
757,19540119,    0,     ,
757,19540120,   32,     ,
757,19540121,   98,     ,
757,19540122,   22,     ,
757,19540123,    0,     ,
757,19540124,    0,     ,
757,19540125,    0,     ,
757,19540126,    0,     ,
757,19540127,    0,     ,
757,19540128,    0,     ,
757,19540129,    0,     ,
757,19540130,    0,     ,
757,19540131,    0,     ,
757,19540201,    0,     ,
757,19540202,    0,     ,
757,19540203,    0,     ,
757,19540204,    0,     ,
757,19540205,    0,     ,
757,19540206,    0,     ,
757,19540207,    0,     ,
757,19540208,   27,     ,
757,19540209,   49,     ,
757,19540210,    0,     ,
757,19540211,   60,     ,
757,19540212,   13,     ,
757,19540213,    5,     ,
757,19540214,    0,     ,
757,19540215,    0,     ,
757,19540216,    0,     ,
757,19540217,    3,     ,
757,19540218,    0,     ,
757,19540219,   65,     ,
757,19540220,   11,     ,
757,19540221,    0,     ,
757,19540222,    0,     ,
757,19540223,    0,     ,
757,19540224,   33,     ,
757,19540225,    3,     ,
757,19540226,   41,     ,
757,19540227,   22,     ,
757,19540228,   11,     ,
757,19540301,    7,     ,
757,19540302,   81,     ,
757,19540303,    7,     ,
757,19540304,   52,     ,
757,19540305,   34,     ,
757,19540306,   13,     ,
757,19540307,   27,     ,
757,19540308,   30,     ,
757,19540309,   10,     ,
757,19540310,    0,     ,
757,19540311,    0,     ,
757,19540312,    0,     ,
757,19540313,    0,     ,
757,19540314,    0,     ,
757,19540315,    0,     ,
757,19540316,    0,     ,
757,19540317,    0,     ,
757,19540318,    0,     ,
757,19540319,    0,     ,
757,19540320,   14,     ,
757,19540321,    2,     ,
757,19540322,    0,     ,
757,19540323,    0,     ,
757,19540324,   24,     ,
757,19540325,    0,     ,
757,19540326,   69,     ,
757,19540327,    0,     ,
757,19540328,    0,     ,
757,19540329,   25,     ,
757,19540330,    8,     ,
757,19540331,   10,     ,
757,19540401,   26,     ,
757,19540402,   15,     ,
757,19540403,   35,     ,
757,19540404,   13,     ,
757,19540405,   15,     ,
757,19540406,    0,     ,
757,19540407,   10,     ,
757,19540408,    6,     ,
757,19540409,    0,     ,
757,19540410,    0,     ,
757,19540411,    0,     ,
757,19540412,    0,     ,
757,19540413,    0,     ,
757,19540414,    0,     ,
757,19540415,    3,     ,
757,19540416,    0,     ,
757,19540417,    0,     ,
757,19540418,    0,     ,
757,19540419,    6,     ,
757,19540420,    0,     ,
757,19540421,    0,     ,
757,19540422,    0,     ,
757,19540423,    0,     ,
757,19540424,    0,     ,
757,19540425,    0,     ,
757,19540426,    0,     ,
757,19540427,    0,     ,
757,19540428,    0,     ,
757,19540429,    0,     ,
757,19540430,    0,     ,
757,19540501,    0,     ,
757,19540502,   16,     ,
757,19540503,   28,     ,
757,19540504,   48,     ,
757,19540505,   37,     ,
757,19540506,   12,     ,
757,19540507,    0,     ,
757,19540508,    0,     ,
757,19540509,    0,     ,
757,19540510,    0,     ,
757,19540511,    0,     ,
757,19540512,    0,     ,
757,19540513,    0,     ,
757,19540514,    0,     ,
757,19540515,    0,     ,
757,19540516,    0,     ,
757,19540517,    0,     ,
757,19540518,    0,     ,
757,19540519,    3,     ,
757,19540520,   12,     ,
757,19540521,    0,     ,
757,19540522,   28,     ,
757,19540523,  240,     ,
757,19540524,   66,     ,
757,19540525,    0,     ,
757,19540526,    0,     ,
757,19540527,    0,     ,
757,19540528,    1,     ,
757,19540529,   80,     ,
757,19540530,    0,     ,
757,19540531,    0,     ,
757,19540601,   29,     ,
757,19540602,   28,     ,
757,19540603,    0,     ,
757,19540604,    0,     ,
757,19540605,    0,     ,
757,19540606,    0,     ,
757,19540607,    0,     ,
757,19540608,    0,     ,
757,19540609,  128,     ,
757,19540610,    7,     ,
757,19540611,    8,     ,
757,19540612,   11,     ,
757,19540613,   28,     ,
757,19540614,  175,     ,
757,19540615,    0,     ,
757,19540616,    0,     ,
757,19540617,    2,     ,
757,19540618,    0,     ,
757,19540619,    0,     ,
757,19540620,  170,     ,
757,19540621,    2,     ,
757,19540622,    0,     ,
757,19540623,    0,     ,
757,19540624,    0,     ,
757,19540625,    0,     ,
757,19540626,  118,     ,
757,19540627,    0,     ,
757,19540628,    0,     ,
757,19540629,    6,     ,
757,19540630,    0,     ,
757,19540701,    0,     ,
757,19540702,    0,     ,
757,19540703,    0,     ,
757,19540704,    5,     ,
757,19540705,   30,     ,
757,19540706,   60,     ,
757,19540707,   62,     ,
757,19540708,   10,     ,
757,19540709,    0,     ,
757,19540710,    0,     ,
757,19540711,    0,     ,
757,19540712,    0,     ,
757,19540713,    5,     ,
757,19540714,    0,     ,
757,19540715,   30,     ,
757,19540716,   40,     ,
757,19540717,   45,     ,
757,19540718,  310,     ,
757,19540719,   50,     ,
757,19540720,    5,     ,
757,19540721,    9,     ,
757,19540722,    0,     ,
757,19540723,    0,     ,
757,19540724,   12,     ,
757,19540725,    0,     ,
757,19540726,  293,     ,
757,19540727,   55,     ,
757,19540728,    0,     ,
757,19540729,  129,     ,
757,19540730,   14,     ,
757,19540731,    0,     ,
757,19540801,    0,     ,
757,19540802,    0,     ,
757,19540803,    0,     ,
757,19540804,    0,     ,
757,19540805,    0,     ,
757,19540806,    0,     ,
757,19540807,  150,     ,
757,19540808,   25,     ,
757,19540809,   27,     ,
757,19540810,   38,     ,
757,19540811,   21,     ,
757,19540812,    0,     ,
757,19540813,   54,     ,
757,19540814,    0,     ,
757,19540815,   38,     ,
757,19540816,    0,     ,
757,19540817,   40,     ,
757,19540818,   35,     ,
757,19540819,    8,     ,
757,19540820,   30,     ,
757,19540821,    0,     ,
757,19540822,    0,     ,
757,19540823,    0,     ,
757,19540824,  213,     ,
757,19540825,   69,     ,
757,19540826,    0,     ,
757,19540827,    0,     ,
757,19540828,    0,     ,
757,19540829,   19,     ,
757,19540830,    0,     ,
757,19540831,    0,     ,
757,19540901,    0,     ,
757,19540902,    0,     ,
757,19540903,    0,     ,
757,19540904,    0,     ,
757,19540905,  302,     ,
757,19540906,   36,     ,
757,19540907,   34,     ,
757,19540908,    3,     ,
757,19540909,    0,     ,
757,19540910,   13,     ,
757,19540911,   15,     ,
757,19540912,   10,     ,
757,19540913,    0,     ,
757,19540914,    4,     ,
757,19540915,    0,     ,
757,19540916,    0,     ,
757,19540917,   45,     ,
757,19540918,   21,     ,
757,19540919,    1,     ,
757,19540920,    0,     ,
757,19540921,    8,     ,
757,19540922,  148,     ,
757,19540923,   80,     ,
757,19540924,    0,     ,
757,19540925,   48,     ,
757,19540926,   72,     ,
757,19540927,   50,     ,
757,19540928,    0,     ,
757,19540929,   24,     ,
757,19540930,   21,     ,
757,19541001,   88,     ,
757,19541002,    0,     ,
757,19541003,    0,     ,
757,19541004,   28,     ,
757,19541005,   47,     ,
757,19541006,   80,     ,
757,19541007,   46,     ,
757,19541008,   32,     ,
757,19541009,   52,     ,
757,19541010,    0,     ,
757,19541011,   26,     ,
757,19541012,    0,     ,
757,19541013,    0,     ,
757,19541014,    0,     ,
757,19541015,    0,     ,
757,19541016,    0,     ,
757,19541017,    0,     ,
757,19541018,    0,     ,
757,19541019,  150,     ,
757,19541020,   18,     ,
757,19541021,    0,     ,
757,19541022,   10,     ,
757,19541023,   64,     ,
757,19541024,    0,     ,
757,19541025,   61,     ,
757,19541026,   35,     ,
757,19541027,   15,     ,
757,19541028,  105,     ,
757,19541029,    0,     ,
757,19541030,   27,     ,
757,19541031,    3,     ,
757,19541101,    0,     ,
757,19541102,    0,     ,
757,19541103,    0,     ,
757,19541104,    0,     ,
757,19541105,    0,     ,
757,19541106,    0,     ,
757,19541107,   74,     ,
757,19541108,  133,     ,
757,19541109,   16,     ,
757,19541110,    0,     ,
757,19541111,   35,     ,
757,19541112,   12,     ,
757,19541113,   18,     ,
757,19541114,    9,     ,
757,19541115,   37,     ,
757,19541116,   17,     ,
757,19541117,   14,     ,
757,19541118,    8,     ,
757,19541119,    0,     ,
757,19541120,    0,     ,
757,19541121,    0,     ,
757,19541122,    0,     ,
757,19541123,    0,     ,
757,19541124,   47,     ,
757,19541125,    8,     ,
757,19541126,    9,     ,
757,19541127,   34,     ,
757,19541128,   65,     ,
757,19541129,    0,     ,
757,19541130,   20,     ,
757,19541201,   30,     ,
757,19541202,    0,     ,
757,19541203,    0,     ,
757,19541204,    0,     ,
757,19541205,    4,     ,
757,19541206,    3,     ,
757,19541207,    0,     ,
757,19541208,    0,     ,
757,19541209,   40,     ,
757,19541210,   17,     ,
757,19541211,    0,     ,
757,19541212,    6,     ,
757,19541213,   40,     ,
757,19541214,  137,     ,
757,19541215,   12,     ,
757,19541216,    3,     ,
757,19541217,    0,     ,
757,19541218,    0,     ,
757,19541219,   13,     ,
757,19541220,    5,     ,
757,19541221,    5,     ,
757,19541222,   12,     ,
757,19541223,   50,     ,
757,19541224,   72,     ,
757,19541225,   53,     ,
757,19541226,   50,     ,
757,19541227,    0,     ,
757,19541228,    0,     ,
757,19541229,    0,     ,
757,19541230,    0,     ,
757,19541231,    0,     ,
757,19550101,    0,     ,
757,19550102,    0,     ,
757,19550103,    0,     ,
757,19550104,    0,     ,
757,19550105,   14,     ,
757,19550106,    0,     ,
757,19550107,    0,     ,
757,19550108,    0,     ,
757,19550109,    0,     ,
757,19550110,    0,     ,
757,19550111,  127,     ,
757,19550112,   48,     ,
757,19550113,    0,     ,
757,19550114,   85,     ,
757,19550115,    0,     ,
757,19550116,   11,     ,
757,19550117,  212,     ,
757,19550118,   75,     ,
757,19550119,    0,     ,
757,19550120,    0,     ,
757,19550121,    0,     ,
757,19550122,   45,     ,
757,19550123,   14,     ,
757,19550124,    0,     ,
757,19550125,    3,     ,
757,19550126,    0,     ,
757,19550127,    0,     ,
757,19550128,    0,     ,
757,19550129,    0,     ,
757,19550130,    0,     ,
757,19550131,   17,     ,
757,19550201,    0,     ,
757,19550202,    3,     ,
757,19550203,   30,     ,
757,19550204,   55,     ,
757,19550205,   75,     ,
757,19550206,   17,     ,
757,19550207,    7,     ,
757,19550208,   58,     ,
757,19550209,    0,     ,
757,19550210,  108,     ,
757,19550211,   24,     ,
757,19550212,   14,     ,
757,19550213,   45,     ,
757,19550214,    3,     ,
757,19550215,   11,     ,
757,19550216,    0,     ,
757,19550217,    6,     ,
757,19550218,    0,     ,
757,19550219,    6,     ,
757,19550220,    4,     ,
757,19550221,    0,     ,
757,19550222,    0,     ,
757,19550223,    0,     ,
757,19550224,    0,     ,
757,19550225,    6,     ,
757,19550226,    0,     ,
757,19550227,    0,     ,
757,19550228,    0,     ,
757,19550301,    0,     ,
757,19550302,    0,     ,
757,19550303,    0,     ,
757,19550304,    0,     ,
757,19550305,   12,     ,
757,19550306,   25,     ,
757,19550307,   14,     ,
757,19550308,   15,     ,
757,19550309,    0,     ,
757,19550310,    0,     ,
757,19550311,    0,     ,
757,19550312,    0,     ,
757,19550313,    0,     ,
757,19550314,    0,     ,
757,19550315,    0,     ,
757,19550316,    0,     ,
757,19550317,   21,     ,
757,19550318,    0,     ,
757,19550319,   70,     ,
757,19550320,   29,     ,
757,19550321,    0,     ,
757,19550322,    0,     ,
757,19550323,   17,     ,
757,19550324,   96,     ,
757,19550325,    0,     ,
757,19550326,   13,     ,
757,19550327,   12,     ,
757,19550328,    0,     ,
757,19550329,    0,     ,
757,19550330,    0,     ,
757,19550331,    0,     ,
757,19550401,    0,     ,
757,19550402,    2,     ,
757,19550403,    0,     ,
757,19550404,   24,     ,
757,19550405,    0,     ,
757,19550406,    0,     ,
757,19550407,   40,     ,
757,19550408,   19,     ,
757,19550409,   21,     ,
757,19550410,    0,     ,
757,19550411,   26,     ,
757,19550412,    0,     ,
757,19550413,    0,     ,
757,19550414,    0,     ,
757,19550415,    0,     ,
757,19550416,    0,     ,
757,19550417,    0,     ,
757,19550418,    0,     ,
757,19550419,    0,     ,
757,19550420,    0,     ,
757,19550421,    0,     ,
757,19550422,    0,     ,
757,19550423,    0,     ,
757,19550424,    0,     ,
757,19550425,    0,     ,
757,19550426,    0,     ,
757,19550427,    0,     ,
757,19550428,    0,     ,
757,19550429,    0,     ,
757,19550430,    0,     ,
757,19550501,   43,     ,
757,19550502,   23,     ,
757,19550503,   12,     ,
757,19550504,   13,     ,
757,19550505,    0,     ,
757,19550506,    0,     ,
757,19550507,   60,     ,
757,19550508,    0,     ,
757,19550509,    0,     ,
757,19550510,   25,     ,
757,19550511,   13,     ,
757,19550512,    0,     ,
757,19550513,    0,     ,
757,19550514,   45,     ,
757,19550515,   42,     ,
757,19550516,    0,     ,
757,19550517,  125,     ,
757,19550518,  168,     ,
757,19550519,   12,     ,
757,19550520,   56,     ,
757,19550521,    6,     ,
757,19550522,    7,     ,
757,19550523,    0,     ,
757,19550524,   20,     ,
757,19550525,    0,     ,
757,19550526,    0,     ,
757,19550527,    0,     ,
757,19550528,   40,     ,
757,19550529,   11,     ,
757,19550530,    0,     ,
757,19550531,    0,     ,
757,19550601,    0,     ,
757,19550602,    0,     ,
757,19550603,    0,     ,
757,19550604,    0,     ,
757,19550605,   74,     ,
757,19550606,    0,     ,
757,19550607,   11,     ,
757,19550608,   46,     ,
757,19550609,   28,     ,
757,19550610,    0,     ,
757,19550611,    0,     ,
757,19550612,    0,     ,
757,19550613,   92,     ,
757,19550614,    0,     ,
757,19550615,    4,     ,
757,19550616,    0,     ,
757,19550617,    0,     ,
757,19550618,    0,     ,
757,19550619,    0,     ,
757,19550620,   28,     ,
757,19550621,    0,     ,
757,19550622,    0,     ,
757,19550623,    0,     ,
757,19550624,    0,     ,
757,19550625,    0,     ,
757,19550626,    0,     ,
757,19550627,    0,     ,
757,19550628,    0,     ,
757,19550629,   40,     ,
757,19550630,   51,     ,
757,19550701,    0,     ,
757,19550702,    9,     ,
757,19550703,    0,     ,
757,19550704,   15,     ,
757,19550705,   34,     ,
757,19550706,    0,     ,
757,19550707,    0,     ,
757,19550708,    0,     ,
757,19550709,    0,     ,
757,19550710,    0,     ,
757,19550711,    0,     ,
757,19550712,    0,     ,
757,19550713,    0,     ,
757,19550714,   52,     ,
757,19550715,    3,     ,
757,19550716,    0,     ,
757,19550717,    0,     ,
757,19550718,    0,     ,
757,19550719,  110,     ,
757,19550720,    0,     ,
757,19550721,    0,     ,
757,19550722,    0,     ,
757,19550723,    0,     ,
757,19550724,    0,     ,
757,19550725,    0,     ,
757,19550726,    0,     ,
757,19550727,    0,     ,
757,19550728,    0,     ,
757,19550729,   16,     ,
757,19550730,    0,     ,
757,19550731,    0,     ,
757,19550801,    0,     ,
757,19550802,    0,     ,
757,19550803,   49,     ,
757,19550804,   15,     ,
757,19550805,    0,     ,
757,19550806,    0,     ,
757,19550807,    0,     ,
757,19550808,   37,     ,
757,19550809,   67,     ,
757,19550810,  138,     ,
757,19550811,    0,     ,
757,19550812,    0,     ,
757,19550813,    9,     ,
757,19550814,    0,     ,
757,19550815,  116,     ,
757,19550816,    0,     ,
757,19550817,    0,     ,
757,19550818,    0,     ,
757,19550819,    0,     ,
757,19550820,    0,     ,
757,19550821,    0,     ,
757,19550822,    0,     ,
757,19550823,    0,     ,
757,19550824,    0,     ,
757,19550825,    0,     ,
757,19550826,    0,     ,
757,19550827,   59,     ,
757,19550828,    0,     ,
757,19550829,    0,     ,
757,19550830,    0,     ,
757,19550831,    0,     ,
757,19550901,    0,     ,
757,19550902,    0,     ,
757,19550903,    0,     ,
757,19550904,    0,     ,
757,19550905,    0,     ,
757,19550906,   65,     ,
757,19550907,    0,     ,
757,19550908,   24,     ,
757,19550909,    0,     ,
757,19550910,   10,     ,
757,19550911,    0,     ,
757,19550912,    0,     ,
757,19550913,  210,     ,
757,19550914,  200,     ,
757,19550915,  260,     ,
757,19550916,   35,     ,
757,19550917,   60,     ,
757,19550918,    0,     ,
757,19550919,    0,     ,
757,19550920,    0,     ,
757,19550921,    0,     ,
757,19550922,    0,     ,
757,19550923,    0,     ,
757,19550924,    0,     ,
757,19550925,    0,     ,
757,19550926,   42,     ,
