Tijdstip;Waterstand streefwaarde;Waterstand werkelijk;Volkeraksluizen;Dintel;Vliet;Krammersluizen;Krammersluizen (na correctie);Bergse diepsluis;Kreekraksluizen;Bathse spuisluis (voor correctie);Bathse spuisluis;Watervraag Hollandse Delta;Watervraag Brabantse Delta;Watervraag Scheldestromen;Neerslag;Verdamping;Kwel
;m NAP;m NAP;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;mm/d;mm/d;mm/d
2019-04-27 00:00;0.02;0.019999999999999997;15.0;2.19;-0.843;8.949240208962962;8.949240208962962;1;2;2.02929914288889;2.02929914288889;0.5;0.9;3;5.05;2.1;0
2019-04-28 00:00;0.02;0.020000000000000004;15.0;3.408;-0.018;9.01044787887037;9.01044787887037;1;2;1.187596102611113;1.187596102611113;0.5;0.9;3;1.1500000000000001;2.3;0
2019-04-29 00:00;0.02;0.02;15.0;2.976;1.363;7.945763523;7.945763523;1;2;2.6503545325555535;2.6503545325555535;0.5;0.9;3;1.7500000000000002;3.7;0
2019-04-30 00:00;0.02;0.019999999999999997;15.0;2.105;2.296;10.027816749333338;10.027816749333338;1;2;1.525555935851844;1.525555935851844;0.5;0.9;3;0.55;1.2;0
2019-05-01 00:00;0.02;0.019999999999999997;15.0;0.57;1.502;8.814185778455027;8.814185778455027;1;2;0.857814221544971;0.857814221544971;0.5;0.9;3;2.6999999999999997;2.7;0
2019-05-02 00:00;0.02;0.02;15.0;2.654;0.352;9.941482728119045;9.941482728119045;1;2;2.3517279200291012;2.3517279200291012;0.5;0.9;3;4.1499999999999995;1.7;0
2019-05-03 00:00;0.02;0.02;15.0;3.287;1.336;8.042925457962962;8.042925457962962;1;2;1.8042064864814793;1.8042064864814793;0.5;0.9;3;0.25;3.7;0
2019-05-04 00:00;0.02;0.02;15.0;3.565;1.688;9.36556998402814;9.36556998402814;1;2;0.38847168263852616;0.38847168263852616;0.5;0.9;3;0.0;4.5;0
2019-05-05 00:00;0.02;0.020000000000000004;15.0;2.356;0.894;8.777496908120007;8.777496908120007;1;2;2.8988919807688855;2.8988919807688855;0.5;0.9;3;2.0;0.8;0
2019-05-06 00:00;0.02;0.019999999999999997;15.0;2.238;1.627;7.112326573592595;7.112326573592595;1;2;2.975358611592586;2.975358611592586;0.5;0.9;3;0.4;2.4;0
2019-05-07 00:00;0.02;0.019999999999999997;15.0;3.074;-0.289;10.25812081125926;9.0;1;2;-2.490018959407413;0;0.5;0.9;3;0.0;3.8;0
2019-05-08 00:00;0.02;0.01821115966386554;15.0;1.691;-1.004;10.232599250851855;9.0;1;2;-5.174603880481489;0;0.5;0.9;3;0.0;2.9;0
2019-05-09 00:00;0.02;0.014275811764705878;15.0;2.053;0.452;9.045656501703704;9.0;1;2;-4.259975946148147;0;0.5;0.9;3;0.0;2.0;0
2019-05-10 00:00;0.02;0.013880383193277312;15.0;2.938;0.699;8.030762602185185;8.030762602185185;1;2;-3.6249801947777764;0;0.5;0.9;3;0.0;3.8;0
2019-05-11 00:00;0.02;0.014736163212961348;15.0;2.045;0.763;8.779715695537035;8.779715695537035;1;2;1.790919850425936;1.790919850425936;0.5;0.9;3;9.100000000000001;3.6;0
2019-05-12 00:00;0.02;0.02;15.0;2.718;0.835;10.443155347905725;10.443155347905725;1;2;7.114358540983165;7.114358540983165;0.5;0.9;3;11.0;1.7;0
2019-05-13 00:00;0.02;0.020000000000000004;15.0;5.471;0.934;7.986430715353536;7.986430715353536;1;2;4.813418821683506;4.813418821683506;0.5;0.9;3;1.7500000000000002;3.5;0
2019-05-14 00:00;0.02;0.020000000000000004;15.0;2.561;-0.21;8.685593585493539;8.685593585493539;1;2;3.0214828033953496;3.0214828033953496;0.5;0.9;3;4.3500000000000005;1.8;0
2019-05-15 00:00;-0.02;0.019999999999999997;15.0;1.719;0.08;9.8596752232472;9.8596752232472;1;2;25.26067894341946;25.26067894341946;0.5;0.9;3;0.05;2.7;0
2019-05-16 00:00;-0.02;-0.020000000000000004;15.0;-4.856;0.3635;9.645857484833336;9.0;1;2;-8.466598225574076;0;0.5;0.9;3;0.0;2.8;0
2019-05-17 00:00;-0.02;-0.03135650420168067;15.0;3.013;0.647;10.073833017160284;9.0;1;2;-4.499735794938066;0;0.5;0.9;3;5.199999999999999;2.1;0
2019-05-18 00:00;-0.02;-0.024974756302521012;15.0;7.264;1.212;9.317699836321198;9.317699836321198;1;2;2.8503372007158347;2.8503372007158347;0.5;0.9;3;1.6;2.3;0
2019-05-19 00:00;-0.02;-0.02;15.0;4.04;0.574;7.907967552777778;7.907967552777778;1;2;5.855511613888889;5.855511613888889;0.5;0.9;3;3.4499999999999997;1.2;0
2019-05-20 00:00;-0.02;-0.020000000000000004;15.0;3.676;1.038;8.88799694814815;8.88799694814815;1;2;8.040007681481482;8.040007681481482;0.5;0.9;3;9.299999999999999;2.6;0
2019-05-21 00:00;-0.02;-0.020000000000000004;15.0;1.05;0.518;9.991036313444445;9.030268518518517;1;2;-0.9607677949259279;0;0.5;0.9;3;2.0;2.2;0
2019-05-22 00:00;-0.02;-0.019999999999999997;15.0;1.323;-0.148;10.715290688314816;10.715290688314816;1;2;0.6766074598333371;0.6766074598333371;0.5;0.9;3;5.300000000000001;1.5;0
2019-05-23 00:00;-0.02;-0.02;15.0;3.891;-0.603;10.803991605951037;10.803991605951037;1;2;8.347897282937847;8.347897282937847;0.5;0.9;3;12.9;0.9;0
2019-05-24 00:00;-0.02;-0.02;15.0;2.686;-0.849;7.843188469715632;7.843188469715632;1;2;1.9037073636177013;1.9037073636177013;0.5;0.9;3;1.45;1.0;0
2019-05-25 00:00;-0.02;-0.02;15.0;7.215;1.09;9.6565545512037;9.6565545512037;1;2;10.79358433768519;10.79358433768519;0.5;0.9;3;8.299999999999999;1.7;0
2019-05-26 00:00;-0.02;-0.020000000000000004;15.0;5.386;1.047;9.192793800740745;9.192793800740745;1;2;2.223308051111106;2.223308051111106;0.5;0.9;3;0.0;3.8;0
2019-05-27 00:00;-0.02;-0.02;15.0;4.682;0.541;7.964254324139894;7.964254324139894;1;2;2.448444749934182;2.448444749934182;0.5;0.9;3;0.0;3.5;0
2019-05-28 00:00;-0.02;-0.019999999999999997;15.0;8.663;1.068;8.416834095471218;8.416834095471218;1;2;5.677476089713971;5.677476089713971;0.5;0.9;3;0.0;4.7;0
2019-05-29 00:00;-0.02;-0.02;15.0;6.042;0.174;9.380005621746378;9.380005621746378;1;2;0.9927073412165877;0.9927073412165877;0.5;0.9;3;0.0;5.0;0
2019-05-30 00:00;-0.02;-0.02;15.0;5.663;1.485;9.43394728143554;9.43394728143554;1;2;2.0084971630089026;2.0084971630089026;0.5;0.9;3;0.0;4.8;0
2019-05-31 00:00;-0.02;-0.020000000000000004;15.0;7.416;1.594;7.704181124799565;7.704181124799565;1;2;5.600263319644879;5.600263319644879;0.5;0.9;3;0.0;4.8;0
2019-06-01 00:00;-0.02;-0.02;15.0;5.909;1.475;8.821590537929882;8.821590537929882;1;2;2.8568539065145604;2.8568539065145604;0.5;0.9;3;0.0;4.8;0
2019-06-02 00:00;-0.02;-0.019999999999999997;15.0;4.6;0.404;9.815595770199748;9.815595770199748;1;2;1.2733579335039593;1.2733579335039593;0.5;0.9;3;0.7;2.9;0
2019-06-03 00:00;-0.02;-0.02;15.0;4.597;1.003;7.984756641370369;7.984756641370369;1;2;4.044525766037039;4.044525766037039;0.5;0.9;3;0.8999999999999999;2.6;0
2019-06-04 00:00;-0.02;-0.02;15.0;6.349;1.649;8.052781771462962;8.052781771462962;1;2;7.820681191500001;7.820681191500001;0.5;0.9;3;4.0;3.6;0
2019-06-05 00:00;-0.02;-0.019999999999999997;15.0;5.397;2.304;7.92064835661111;7.92064835661111;1;2;4.487990532277777;4.487990532277777;0.5;0.9;3;0.0;4.2;0
2019-06-06 00:00;-0.02;-0.019999999999999997;15.0;2.403;1.886;8.993106167925927;8.993106167925927;1;2;-0.2030645012592623;0;0.5;0.9;3;0.0;4.5;0
2019-06-07 00:00;-0.02;-0.020294870132921014;15.0;6.917;2.719;8.928474162857551;8.928474162857551;1;2;4.867771521068372;4.867771521068372;0.5;0.9;3;0.0;4.7;0
2019-06-08 00:00;-0.02;-0.019999999999999997;15.0;6.509;2.731;9.518939626063576;9.518939626063576;1;2;12.382692318380874;12.382692318380874;0.5;0.9;3;9.450000000000001;2.1;0
2019-06-09 00:00;-0.02;-0.020000000000000004;15.0;0.756;2.29;6.699799877393688;6.699799877393688;1;2;0.8472417892729756;0.8472417892729756;0.5;0.9;3;0.0;4.5;0
2019-06-10 00:00;-0.02;-0.02;15.0;5.093;2.675;8.042488456942056;8.042488456942056;1;2;5.810465246761648;5.810465246761648;0.5;0.9;3;0.1;2.3;0
2019-06-11 00:00;-0.02;-0.02;15.0;1.683;2.241;8.792496389650537;8.792496389650537;1;2;-0.3674547229838705;0;0.5;0.9;3;0.0;4.5;0
2019-06-12 00:00;-0.02;-0.02053358131203036;15.0;3.933;1.168;9.646674513194442;9.646674513194442;1;2;0.1388383564142795;0.1388383564142795;0.5;0.9;3;0.0;3.7;0
2019-06-13 00:00;-0.02;-0.020000000000000004;15.0;4.206;1.465;10.121836784287035;9.8965787037037;1;2;-0.2252580805833359;0;0.5;0.9;3;0.0;4.9;0
2019-06-14 00:00;-0.02;-0.020000000000000004;15.0;1.948;1.053;8.267823293720275;8.267823293720275;1;2;0.5426674470204642;0.5426674470204642;0.5;0.9;3;0.0;2.6;0
2019-06-15 00:00;-0.05;-0.02;15.0;0.04;-1.463;10.262306069292071;10.262306069292071;1;2;13.268860597374596;13.268860597374596;0.5;0.9;3;0.0;4.8;0
2019-06-16 00:00;-0.05;-0.05;15.0;5.387;-0.404;7.530229523376542;7.530229523376542;1;2;1.5406176988456806;1.5406176988456806;0.5;0.9;3;0.0;5.1;0
2019-06-17 00:00;-0.05;-0.05;15.0;4.245;0.343;8.547528381174823;8.547528381174823;1;2;1.918828100306659;1.918828100306659;0.5;0.9;3;0.0;2.5;0
2019-06-18 00:00;-0.05;-0.05;15.0;4.128;1.683;9.921431683528878;9.921431683528878;1;2;0.6660729461007513;0.6660729461007513;0.5;0.9;3;0.0;4.1;0
2019-06-19 00:00;-0.05;-0.05;15.0;2.092;-0.612;8.936188810740742;8.936188810740742;1;2;-1.3712351070370399;0;0.5;0.9;3;0.0;2.2;0
2019-06-20 00:00;-0.05;-0.051991171651226895;15.0;2.146;-0.159;10.610879678832054;9.0;1;2;-5.494073119202424;0;0.5;0.9;3;0.0;4.5;0
2019-06-21 00:00;-0.05;-0.055638788457949576;15.0;-0.096;0.021;8.598645508353131;8.598645508353131;1;2;-8.19352876353831;0;0.5;0.9;3;0.0;4.7;0
2019-06-22 00:00;-0.05;-0.061897830002852275;15.0;-0.051;-1.96;10.869591688425926;9.0;1;2;-15.264629711223497;0;0.5;0.9;3;0.0;2.6;0
2019-06-23 00:00;-0.05;-0.06945094596923883;15.0;-0.004;3.129;8.42583573537037;8.42583573537037;1;2;-11.509068202612387;0;0.5;0.9;3;3.0;3.6;0
2019-06-24 00:00;-0.05;-0.06671232760849934;15.0;-0.063;5.521;9.468023753962964;9.0;1;2;-11.293513252871653;0;0.5;0.9;3;0.0;4.9;0
2019-06-25 00:00;-0.05;-0.0657197023984153;15.0;-0.039;6.237;9.29266902124074;9.0;1;2;-9.694579816445723;0;0.5;0.9;3;0.0;4.9;0
2019-06-26 00:00;-0.05;-0.06365252256648253;15.0;3.973;4.236;9.514516976825249;9.0;1;2;-6.206386105363563;0;0.5;0.9;3;0.0;4.5;0
2019-06-27 00:00;-0.05;-0.058265167944633794;15.0;3.762;1.825;9.812536122051856;9.0;1;2;-5.072034880219805;0;0.5;0.9;3;0.0;4.0;0
2019-06-28 00:00;-0.05;-0.0561852217261464;15.0;4.399;2.884;9.51855100110117;9.0;1;2;-1.4430821666765254;0;0.5;0.9;3;0.0;3.7;0
2019-06-29 00:00;-0.05;-0.05134251248244892;15.0;5.037;2.523;9.405794526632835;9.405794526632835;1;2;1.592984492976992;1.592984492976992;0.5;0.9;3;0.0;4.7;0
2019-06-30 00:00;-0.05;-0.05;15.0;4.507;2.027;10.04360867044302;10.04360867044302;1;2;8.428932996223647;8.428932996223647;0.5;0.9;3;7.2;0.9;0
2019-07-01 00:00;-0.05;-0.05;15.0;6.602;3.856;7.7782099926495745;7.7782099926495745;1;2;21.986965933276352;21.986965933276352;0.5;0.9;3;19.8;2.8;0
2019-07-02 00:00;-0.05;-0.05;15.0;6.244;2.893;6.465906823999999;6.465906823999999;1;2;15.436023731555558;15.436023731555558;0.5;0.9;3;10.3;2.8;0
2019-07-03 00:00;-0.05;-0.05;15.0;1.787;0.493;8.774059918703703;8.774059918703703;1;2;5.341183136851846;5.341183136851846;0.5;0.9;3;7.9499999999999975;1.8;0
2019-07-04 00:00;-0.05;-0.05;15.0;3.681;1.599;9.017356572876118;9.017356572876118;1;2;3.965942038234996;3.965942038234996;0.5;0.9;3;1.4500000000000002;1.3;0
2019-07-05 00:00;-0.05;-0.05;15.0;2.108;0.283;7.7137707225984755;7.7137707225984755;1;2;1.450840388512637;1.450840388512637;0.5;0.9;3;0.7;1.9;0
2019-07-06 00:00;-0.05;-0.05;15.0;4.048;2.873;9.371965829634345;9.371965829634345;1;2;3.7717193555508413;3.7717193555508413;0.5;0.9;3;0.0;2.0;0
2019-07-07 00:00;-0.05;-0.05000000000000001;15.0;6.882;3.066;8.855241445076253;8.855241445076253;1;2;6.4201891104792965;6.4201891104792965;0.5;0.9;3;0.0;3.3;0
2019-07-08 00:00;-0.05;-0.05;15.0;7.202;2.487;9.327082815666667;9.327082815666667;1;2;5.4827505176666635;5.4827505176666635;0.5;0.9;3;0.0;3.6;0
2019-07-09 00:00;-0.05;-0.05;15.0;5.549;3.287;9.389195613074072;9.389195613074072;1;2;3.9478460535925937;3.9478460535925937;0.5;0.9;3;0.0;4.5;0
2019-07-10 00:00;-0.05;-0.05;15.0;4.001;1.764;9.639272011373215;9.639272011373215;1;2;0.3513066923304895;0.3513066923304895;0.5;0.9;3;0.0;4.9;0
2019-07-11 00:00;-0.05;-0.05;15.0;4.884;3.218;9.145886682905878;9.145886682905878;1;2;4.008080909686712;4.008080909686712;0.5;0.9;3;0.0;3.7;0
2019-07-12 00:00;-0.05;-0.05;15.0;21.368;8.826;9.172280079035712;9.172280079035712;1;2;25.935956032075392;25.935956032075392;0.5;0.9;3;0.0;3.9;0
2019-07-13 00:00;-0.05;-0.049999999999999996;15.0;15.71;3.401;9.10241170148148;9.10241170148148;1;2;14.096435520740755;14.096435520740755;0.5;0.9;3;0.0;5.1;0
2019-07-14 00:00;-0.05;-0.05;15.0;5.907;3.47;7.762485122017621;7.762485122017621;1;2;5.495764877982378;5.495764877982378;0.5;0.9;3;0.0;5.4;0
2019-07-15 00:00;0.04;-0.05;15.0;5.115;3.287;8.730985020446346;8.730985020446346;1;2;-30.94947113155746;0;0.5;0.9;3;0.0;5.5;0
2019-07-16 00:00;0.04;-0.044941753038093515;15.0;3.6;2.143;8.817650065832332;8.817650065832332;1;2;-33.14421025101752;0;0.5;0.9;3;0.0;4.7;0
2019-07-17 00:00;0.04;-0.04307048859587357;15.0;2.851;1.31;9.319065197407408;9.0;1;2;-28.237752697407416;0;0.5;0.9;3;6.55;1.1;0
2019-07-18 00:00;0.04;-0.03361123817570551;15.0;4.244;3.001;10.449546977148149;9.0;1;2;-32.58544975492593;0;0.5;0.9;3;0.0;3.7;0
2019-07-19 00:00;0.04;-0.028823708763940796;15.0;2.366;1.673;9.735901208740742;9.0;1;2;-36.11079009762963;0;0.5;0.9;3;0.0;5.2;0
2019-07-20 00:00;0.04;-0.030191614646293732;15.0;3.573;3.399;10.067223017777778;9.0;1;2;-32.544991536296294;0;0.5;0.9;3;0.1;3.9;0
2019-07-21 00:00;0.04;-0.02590050876394079;15.0;5.679;3.931;9.411723629759262;9.0;1;2;-29.113760666796303;0;0.5;0.9;3;0.0;3.6;0
