Tijdstip;IN_DEBIET;UIT_DEBIET;ATMOSFEER_DEBIET;WATERSTAND_VERANDERING_DEBIET;BALANS
;m3/s;m3/s;m3/s;m3/s;m3/s
2018-05-24 00:00;16.837;17.146895833333332;0.34635416666666663;0.0;0.03645833333333448
2018-05-25 00:00;23.305;27.850138888888885;5.07986111111111;-2.3892603430699083e-15;0.5347222222222265
2018-05-26 00:00;21.433;18.81610185185185;-2.9247685185185186;2.3892603430699083e-15;-0.3078703703703722
2018-05-27 00:00;20.223000000000003;17.812699074074075;-2.693865740740741;2.3892603430699083e-15;-0.28356481481481594
2018-05-28 00:00;24.731;21.49431018518519;-3.617476851851851;-2.3892603430699083e-15;-0.3807870370370357
2018-05-29 00:00;21.216;17.772712962962963;-3.8483796296296306;0.0;-0.40509259259259256
2018-05-30 00:00;22.148;18.842444444444443;-3.6944444444444446;-2.3892603430699083e-15;-0.3888888888888851
2018-05-31 00:00;24.01;20.70444444444444;-3.6944444444444446;2.3892603430699083e-15;-0.38888888888888634
2018-06-01 00:00;22.384;19.078444444444443;-3.6944444444444446;2.3892603430699083e-15;-0.3888888888888899
2018-06-02 00:00;20.004;18.488953703703707;-1.6932870370370368;-2.3892603430699083e-15;-0.1782407407407403
2018-06-03 00:00;20.6;19.429282407407406;-1.3084490740740744;0.0;-0.13773148148147918
2018-06-04 00:00;22.998;23.273462962962963;0.30787037037037035;2.3892603430699083e-15;0.03240740740740605
2018-06-05 00:00;22.700999999999997;19.808638888888886;-3.23263888888889;0.0;-0.34027777777777946
2018-06-06 00:00;19.288999999999998;16.39310616792593;-3.463541666666668;-0.20306450125926523;-0.36458333333333337
2018-06-07 00:00;24.636000000000003;21.196245683925923;-3.617476851851851;0.20306450125926523;-0.38078703703703687
2018-06-08 00:00;24.240000000000002;29.30163194444445;5.657118055555556;-4.7785206861398165e-15;0.5954861111111146
2018-06-09 00:00;18.046;14.947041666666664;-3.463541666666668;2.3892603430699083e-15;-0.36458333333333454
2018-06-10 00:00;22.768;21.252953703703703;-1.6932870370370365;0.0;-0.17824074074073892
2018-06-11 00:00;18.924;16.192496389650536;-3.463541666666668;-0.3674547229838694;-0.36458333333333504
2018-06-12 00:00;20.101;17.185512869608722;-2.847800925925926;0.3674547229838669;-0.2997685185185159
2018-06-13 00:00;20.671;17.2965787037037;-3.771412037037037;0.0;-0.3969907407407396
2018-06-14 00:00;18.001;16.210490740740738;-2.001157407407408;2.3892603430699083e-15;-0.2106481481481472
2018-06-15 00:00;13.576999999999998;30.931166666666666;-3.6944444444444446;-20.659722222222225;-0.3888888888888893
2018-06-16 00:00;19.983;16.470847222222226;-3.925347222222222;0.0;-0.41319444444444686
2018-06-17 00:00;19.588;17.866356481481482;-1.9241898148148153;0.0;-0.20254629629629628
2018-06-18 00:00;20.811;17.98750462962963;-3.1556712962962954;0.0;-0.33217592592592515
2018-06-19 00:00;16.48;16.336188810740744;-1.6932870370370368;-1.3712351070370377;-0.17824074074074248
2018-06-20 00:00;16.987000000000002;16.4;-3.463541666666668;-2.511958333333328;-0.3645833333333366
2018-06-21 00:00;14.925;15.998645508353132;-3.617476851851851;-4.310335323167947;-0.3807870370370354
2018-06-22 00:00;12.989;16.4;-2.001157407407408;-5.201509259259258;-0.21064814814814792
2018-06-23 00:00;18.125;15.82583573537037;-0.4618055555555556;1.8859698201851827;-0.04861111111110872
2018-06-24 00:00;20.458;16.4;-3.771412037037037;0.6835787037037016;-0.3969907407407389
2018-06-25 00:00;21.198;16.4;-3.771412037037037;1.4235787037037049;-0.39699074074074026
2018-06-26 00:00;23.209;16.4;-3.463541666666668;3.7100416666666645;-0.36458333333333126
2018-06-27 00:00;20.587;16.4;-3.0787037037037046;1.4323703703703698;-0.3240740740740733
2018-06-28 00:00;22.283;16.4;-2.847800925925926;3.3349675925925926;-0.29976851851851594
2018-06-29 00:00;22.56;18.398779019609826;-3.617476851851851;0.9245311655753546;-0.3807870370370331
2018-06-30 00:00;21.534;25.872541666666663;4.848958333333334;0.0;0.5104166666666696
2018-07-01 00:00;25.458;37.16517592592593;13.084490740740744;0.0;1.377314814814813
2018-07-02 00:00;24.137;29.301930555555558;5.7725694444444455;0.0;0.6076388888888884
2018-07-03 00:00;17.279999999999998;21.515243055555548;4.733506944444443;0.0;0.49826388888889284
2018-07-04 00:00;20.28;20.383298611111112;0.115451388888889;0.0;0.01215277777777829
2018-07-05 00:00;17.391000000000002;16.564611111111113;-0.9236111111111112;0.0;-0.09722222222222188
2018-07-06 00:00;21.921000000000003;20.543685185185183;-1.5393518518518523;-4.7785206861398165e-15;-0.16203703703702732
2018-07-07 00:00;24.947999999999997;22.675430555555547;-2.5399305555555554;4.7785206861398165e-15;-0.26736111111111016
2018-07-08 00:00;24.689;22.20983333333333;-2.7708333333333335;0.0;-0.2916666666666621
2018-07-09 00:00;23.836;20.737041666666663;-3.463541666666668;0.0;-0.36458333333333215
2018-07-10 00:00;20.765;17.390578703703703;-3.771412037037037;0.0;-0.3969907407407396
2018-07-11 00:00;23.102;20.55396759259259;-2.847800925925926;0.0;-0.29976851851851416
2018-07-12 00:00;45.193999999999996;42.5082361111111;-3.0017361111111107;4.7785206861398165e-15;-0.31597222222222265
2018-07-13 00:00;34.111000000000004;30.598847222222233;-3.925347222222222;-4.7785206861398165e-15;-0.41319444444444564
2018-07-14 00:00;24.377;20.658249999999995;-4.15625;0.0;-0.43749999999999645
2018-07-15 00:00;23.402;16.130985020446346;-4.233217592592593;3.4833992388129174;-0.44560185185185475
2018-07-16 00:00;20.743000000000002;16.21765006583233;-3.617476851851851;1.2886601193528562;-0.38078703703703587
