Tijdstip;I -> II;II -> III;III -> V;IV -> III;V -> VI;VI -> VII;VII -> VIII;VIII -> IX;IV -> X
;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s
2018-05-16 00:00;11.629504201680671;12.285273109243697;5.315462184873948;-7.6135294117647065;3.98877100840336;2.662079831932772;1.6038655462184859;-0.1485504201680688;9.0
2018-05-17 00:00;17.443252100840333;17.286386554621846;7.5077310924369725;-9.531764705882352;5.941260504201678;4.374789915966384;2.151932773109242;0.05697478991596469;9.0
2018-05-18 00:00;21.278799253034546;21.465358854652973;10.801217997478988;-10.237220533488955;9.186277910333018;7.571337823187049;5.1130573999066256;2.948857275412383;9.317699836321198
2018-05-19 00:00;19.430625;19.712958333333333;12.338844947222222;-7.5433842194444445;10.884417863888888;9.429990780555555;7.751344947222221;5.816449113888888;7.907967552777778
2018-05-20 00:00;19.839194444444445;20.997564814814815;13.69926694074074;-7.802348800000002;12.33497295925926;10.970678977777778;9.729822496296297;7.923688237037037;8.88799694814815
2018-05-21 00:00;16.01527777777778;16.01475925925926;6.9370370370370384;-9.062675925925925;5.432986111111113;3.928935185185187;2.00925925925926;0.003472222222222724;9.030268518518517
2018-05-22 00:00;16.982722222222222;16.686574074074073;6.872903756129627;-10.099549947574076;5.44987134872222;4.0268389413148125;2.5006815339074056;0.6106352376111094;10.715290688314816
2018-05-23 00:00;20.97433333333333;20.98244444444444;13.025675060715626;-8.859547161506592;11.768730616271181;10.511786171826737;9.792341727382292;8.139563949604513;10.803991605951037
2018-05-24 00:00;17.764125;16.456791666666668;8.720374030284368;-7.770271803048965;7.2294886136177015;5.7386031969510345;3.882874030284368;1.8958948636177013;7.843188469715632
2018-05-25 00:00;23.360833333333332;24.561944444444443;16.471362115462966;-8.587110106759255;15.105042671018522;13.738723226574077;12.488028782129632;10.679001004351854;9.6565545512037
2018-05-26 00:00;19.726277777777778;19.921425925925927;9.827011754814812;-9.808534541481485;8.250044162222219;6.673076569629626;4.399233977037033;2.2892802733333295;9.192793800740745
2018-05-27 00:00;19.074361111111113;18.79128703703704;9.996592898082332;-8.531383953769524;8.425701694378628;6.854810490674924;4.610481786971221;2.5092086388230723;7.964254324139894
2018-05-28 00:00;22.84702777777778;22.979842592592593;13.447846460084337;-9.178408169545293;11.852649700825078;10.257452941565818;7.895068682306558;5.759073311936188;8.416834095471218
2018-05-29 00:00;20.173944444444444;19.384981481481482;8.818633267142513;-10.190190806931563;7.217360118994365;5.616086970846217;3.2241888226980686;1.0795128967721426;9.380005621746378
2018-05-30 00:00;19.829666666666668;20.370222222222225;9.797386051897796;-10.211725059213318;8.200163829675574;6.602941607453352;4.230719385231129;2.0918304963422405;9.43394728143554
2018-05-31 00:00;21.582666666666668;22.232222222222227;13.389152208533773;-8.481958902577343;11.791929986311551;10.19470776408933;7.822485541867107;5.683596652978218;7.704181124799565
